"931","Heater Shield","65gp","Simple","Blacksmith","TT","0","Armor-Shield","Hits:5/Str:10"
"932","Kite shield","130gp","Complex","Blacksmith","TT","0","Armor-Shield","Hits:6/Str:12"
"933","Kite Shield","130gp","Simple","Blacksmith","TT","0","Armor-Shield","Hits:6/Str:12"
"934","Lantern shield","80gp","Complex","Blacksmith","TT","0","Armor-Shield","Hits:3/Str:4"
"935","Madu (1d6+3 in combat)","15gp","Complex","Blacksmith","TT","0","Armor-Shield","Hits:1/Str:2"
"936","Pavise","130gp","Complex","Blacksmith","TT","0","Armor-Shield","Hits:7/Str:14"
"937","Scutum","60gp","Complex","Blacksmith","TT","0","Armor-Shield","Hits:5/Str:10"
"938","Shield","80gp","Simple","Blacksmith","TT","0","Armor-Shield","Hits:3/Str:4"
"939","Sopok","20gp","Complex","Blacksmith","TT","0","Armor-Shield","Hits:2/Str:2"
"940","Target shield","35gp","Complex","Blacksmith","TT","0","Armor-Shield","Hits:4/Str:10"
"941","Tower shield","100gp","Complex","Blacksmith","TT","0","Armor-Shield","Hits:6/Str:12"
"942","Tower Shield","100gp","Simple","Blacksmith","TT","0","Armor-Shield","Hits:6/Str:12"
"943","Wooden Shield","10gp","Simple","Carpenter","TT","0","Armor-Shield","Hits:3/Str:2"
"944","Arming doublet","40gp","Complex","Blacksmith","TT","0","Armor-Torso","Hits:2/Str:2"
"945","Back plate","110gp","Complex","Blacksmith","TT","0","Armor-Torso","Hits:2/Str:2"
"946","Breast plate","140gp","Complex","Blacksmith","TT","0","Armor-Torso","Hits:3/Str:3"
"947","Chain Mail Chest Piece","150gp","Simple","Blacksmith","TT","0","Armor-Torso","Hits:4/Str:4"
"948","Cuirass","250gp","Complex","Blacksmith","TT","0","Armor-Torso","Hits:5/Str:4"
"949","Haubergeon","150gp","Complex","Blacksmith","TT","0","Armor-Torso","Hits:4/Str:4"
"950","Plate Mail Chest Piece","250gp","Simple","Blacksmith","TT","0","Armor-Torso","Hits:5/Str:4"
"951","Ring Mail Chest Piece","110gp","Simple","Blacksmith","TT","0","Armor-Torso","Hits:2/Str:2"
"952","Scale Mail Chest Piece","140gp","Simple","Blacksmith","TT","0","Armor-Torso","Hits:3/Str:3"
"953","Athame","35gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+3/Str:0/Dex:7/na"
"954","Bank","18gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+3/Str:1/Dex:1/na"
"955","Battle Dagger","25gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2/Str:10/Dex:12"
"956","Bich`wa","20gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+3/Str:1/Dex:4/23/Range:10"
"957","Butterfly knife","20gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+3/Str:3/Dex:14/21/Range:10"
"958","Dagger","10gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2/Str:1/Dex:3/14/Range:10"
"959","Dirk","18gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+1/Str:1/Dex:4/10/Range:10"
"960","Dirk","18gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2+1/Str:1/Dex:4/10/Range:10"
"961","Elven Dagger","30gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2+5/Str:6/Dex:6/30/Range:15"
"962","Fang-wing","21gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+4/Str:8/Dex:3/12/Range:20"
"963","Haladie","25gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+4/Str:2/Dex:4/na"
"964","Hungamunga","15gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+1/Str:7/Dex:6/12/Range:10"
"965","Ice pick","3gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:1+2/Str:1/Dex:1/7/Range:5"
"966","Jambiya","21gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+2/Str:2/Dex:8/25/Range:10"
"967","Katar","18gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+4/Str:2/Dex:8/na"
"968","Knife","3gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:1+2/Str:1/Dex:1/7/Range:5"
"969","Kris","120gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+3/Str:8/Dex:5/20/Range:10"
"970","Kris","120gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2+3/Str:8/Dex:5/20/Range:10"
"971","Kukri","30gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+5/Str:6/Dex:6/30/Range:15"
"972","Large Dagger","20gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2+3/Str:1/Dex:23/23/Range:10"
"973","Long Dagger","14gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2+1/Str:1/Dex:2/15/Range:10"
"974","Main gauche","25gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2/Str:10/Dex:12/na"
"975","Misericorde","14gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+1/Str:1/Dex:2/15/Range:10"
"976","Orkish Dagger","21gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2+2/Str:2/Dex:8/25/Range:10"
"977","Poniard","10gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2/Str:1/Dex:3/14/Range:10"
"978","Sacrificial Knife","35gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2+3/Str:0/Dex:7"
"979","Sax","30gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+5/Str:7/Dex:10/na"
"980","Stiletto","5gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2+-2/Str:1/Dex:1/8/Range:5"
"981","Stiletto","5gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2+-2/Str:1/Dex:1/8/Range:5"
"982","Swordbreaker","15gp","Complex","Blacksmith","TT","0","Weapon-Dagger","Dice:2/Str:10/Dex:12/na"
"983","Throwing Knife","15gp","Simple","Blacksmith","TT","0","Weapon-Dagger","Dice:2+1/Str:7/Dex:6/12/Range:10"
"984","Adze","5gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3/Str:9/Dex:5"
"985","Axe","20gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:3/Str:8/Dex:4"
"986","Axe, broad","100gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:4/Str:17/Dex:8"
"987","Axe, double-bladed broad","140gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:6+3/Str:21/Dex:10/Hands:2"
"988","Axe, dwarven war","180gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:6+2/Str:25/Dex:8/Hands:2"
"989","Axe, elephant","110gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:5+1/Str:18/Dex:11/Hands:2"
"990","Axe, great","110gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:5+3/Str:20/Dex:10/Hands:2"
"991","Axe, headsman`s","130gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:4+4/Str:14/Dex:11/Hands:2"
"992","Axe, taper","20gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3/Str:8/Dex:4"
"993","Axe, throwing","70gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3+2/Str:9/Dex:12"
"994","Axe, thrusting","70gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:4+1/Str:15/Dex:8"
"995","Axe, uruk war","160gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:6+1/Str:23/Dex:12/Hands:2"
"996","Axe, woodsman`s","7gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3/Str:10/Dex:9/Hands:2"
"997","Baton (weighted stick)","6gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:2/Str:3/Dex:2"
"998","Battle Axe","140gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:6+3/Str:21/Dex:10/Hands:2"
"999","Battle Hammer","95gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:5+2/Str:18/Dex:8/Hands:2"
"1000","Bludgeon (club)","15gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3/Str:5/Dex:3"
"1001","Broad Axe","100gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:4/Str:17/Dex:8"
"1002","Bullova","100gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:4+3/Str:16/Dex:9/Hands:2"
"1003","Cleaver","5gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3+1/Str:8/Dex:3"
"1004","Cleaver","5gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:3+1/Str:8/Dex:3"
"1005","Club","15gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:3/Str:5/Dex:3"
"1006","Crowbar (5`)","12gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3+3/Str:12/Dex:4/Hands:2"
"1007","Crowbar","12gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:3+3/Str:12/Dex:4/Hands:2"
"1008","Dagger mace","100gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3+4/Str:15/Dex:7"
"1009","Dagger Mace","100gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:3+4/Str:15/Dex:7"
"1010","Dwarven Warhammer","100gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:6+1/Str:19/Dex:6/Hands:2"
"1011","Executioner Axe","130gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:4+4/Str:14/Dex:11/Hands:2"
"1012","Flail, heavy","55gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:4+4/Str:20/Dex:15"
"1013","Flail, light","100gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3+4/Str:19/Dex:13"
"1014","Great Axe","110gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:5+3/Str:20/Dex:10/Hands:2"
"1015","Hammer, centaur`s","95gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:5+2/Str:18/Dex:8/Hands:2"
"1016","Hammer, piton","4gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:1/Str:5/Dex:5"
"1017","Hammer, war","85gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:5+1/Str:16/Dex:3"
"1018","Hatchet","8gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:2+3/Str:6/Dex:6"
"1019","Hatchet","8gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:2+3/Str:6/Dex:6"
"1020","Heave Mace","150gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:6+4/Str:18/Dex:4/Hands:2"
"1021","Heavy Flail","55gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:4+4/Str:20/Dex:15"
"1022","Holy water sprinkler","80gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:5+1/Str:18/Dex:13"
"1023","Light Flail","100gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:3+4/Str:19/Dex:13"
"1024","Mace","120gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:5+2/Str:17/Dex:3/Hands:2"
"1025","Mace, flanged","150gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:6+4/Str:18/Dex:4/Hands:2"
"1026","Mace, heavy","120gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:5+2/Str:17/Dex:3/Hands:2"
"1027","Mattock","6gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3+2/Str:10/Dex:5/Hands:2"
"1028","Maul","100gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:6+1/Str:19/Dex:6/Hands:2"
"1029","Mitre","50gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3/Str:8/Dex:3"
"1030","Morningstar","140gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:5/Str:17/Dex:11"
"1031","Morningstar","140gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:5/Str:17/Dex:11"
"1032","Orkish War Axe","160gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:6+1/Str:23/Dex:12/Hands:2"
"1033","Pacifier","18gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3+2/Str:6/Dex:5"
"1034","Pickaxe","15gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3/Str:15/Dex:10"
"1035","Pickaxe","15gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:3/Str:15/Dex:10"
"1036","Prybar","5gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:2/Str:10/Dex:5"
"1037","Ravenbeak","125gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:6/Str:18/Dex:10/Hands:2"
"1038","Sickle (3`)","110gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:4+1/Str:11/Dex:7"
"1039","Sickle","110gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:4+1/Str:11/Dex:7"
"1040","Sledgehammer","90gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:4/Str:15/Dex:6/Hands:2"
"1041","Sledgehammer","90gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:4/Str:15/Dex:6/Hands:2"
"1042","Spiked Club","18gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:3+2/Str:6/Dex:5"
"1043","Spiked Warhammer","125gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:6/Str:18/Dex:10/Hands:2"
"1044","Throwing Axe","70gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:3+2/Str:9/Dex:12"
"1045","Truncheon","7gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:2+2/Str:8/Dex:2"
"1046","War Axe","180gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:6+2/Str:25/Dex:8/Hands:2"
"1047","Warhammer","85gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:5+1/Str:16/Dex:3"
"1048","Woodsman Axe","7gp","Simple","Blacksmith","TT","0","Weapon-Hafted","Dice:3/Str:10/Dex:9/Hands:2"
"1049","Zaghnal","85gp","Complex","Blacksmith","TT","0","Weapon-Hafted","Dice:3+4/Str:10/Dex:8"
"1050","Brass Knuckles","20gp","Simple","Blacksmith","TT","0","Weapon-Hands","Dice:2/Str:2/Dex:3/Hands:2"
"1051","Tiger Claws","30gp","Simple","Blacksmith","TT","0","Weapon-Hands","Dice:1/Str:2/Dex:10"
"1052","Bardiche (9`)","200gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:6+2/Str:15/Dex:12/Hands:2"
"1053","Bardiche","200gp","Simple","Blacksmith","TT","0","Weapon-Polearm","Dice:6+2/Str:15/Dex:12/Hands:2"
"1054","Billhook (11`)","120gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:4/Str:14/Dex:8/Hands:2"
"1055","Brandestock (6`)","200gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:3+1/Str:17/Dex:10/Hands:2"
"1056","Chauves souris (12`)","250gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:6+5/Str:15/Dex:12/Hands:2"
"1057","Demi-lune (halfmoon) (12`)","100gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:5+4/Str:12/Dex:20/Hands:2"
"1058","Extended brandestock (9`)","280gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:4/Str:19/Dex:12/Hands:2"
"1059","Falx-arr (7`)","80gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:5+2/Str:14/Dex:16/Hands:2"
"1060","Fauchard (12`)","160gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:5/Str:13/Dex:10/Hands:2"
"1061","Guisarme (9`)","135gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:4+4/Str:14/Dex:10/Hands:2"
"1062","Halbard (10`)","200gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:6/Str:16/Dex:12/Hands:2"
"1063","Halberd","200gp","Simple","Blacksmith","TT","0","Weapon-Polearm","Dice:6/Str:16/Dex:12/Hands:2"
"1064","Half-halbard (5`)","110gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:4+1/Str:13/Dex:9/Hands:2"
"1065","Kumade (rake) (5`)","75gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:3+3/Str:10/Dex:12/Hands:2"
"1066","Partisan (8`)","140gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:4+5/Str:15/Dex:9/Hands:2"
"1067","Pike (12`)","160gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:6/Str:15/Dex:12/Hands:2"
"1068","Pike","160gp","Simple","Blacksmith","TT","0","Weapon-Polearm","Dice:6/Str:15/Dex:12/Hands:2"
"1069","Pitchfork (6`)","20gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:3+2/Str:10/Dex:7/Hands:2"
"1070","Pitchfork","20gp","Simple","Blacksmith","TT","0","Weapon-Polearm","Dice:3+2/Str:10/Dex:7/Hands:2"
"1071","Pole Axe","210gp","Simple","Blacksmith","TT","0","Weapon-Polearm","Dice:7/Str:14/Dex:13/Hands:2"
"1072","Pole Cleaver","160gp","Simple","Blacksmith","TT","0","Weapon-Polearm","Dice:5+3/Str:15/Dex:9/Hands:2"
"1073","Poleaxe (10`)","210gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:7/Str:14/Dex:13/Hands:2"
"1074","Ranseur (runka) (12`)","170gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:6+4/Str:15/Dex:10/Hands:2"
"1075","Scythe (long) (6`)","80gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:4+2/Str:11/Dex:7/Hands:2"
"1076","Scythe","80gp","Simple","Blacksmith","TT","0","Weapon-Polearm","Dice:4+3/Str:11/Dex:7/Hands:2"
"1077","Short Halberd","110gp","Simple","Blacksmith","TT","0","Weapon-Polearm","Dice:4+1/Str:13/Dex:9/Hands:2"
"1078","Voulge (10`)","160gp","Complex","Blacksmith","TT","0","Weapon-Polearm","Dice:5+1/Str:15/Dex:9/Hands:2"
"1079","Assegai (6`)","20gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:2+3/Str:7/Dex:12/Range:10"
"1080","Atl-atl (gives javelins +20 range and +2d6)","5gp","Complex","Blacksmith","TT","0","Weapon-Spear","Str:8/Dex:10/Range:+20"
"1081","Boar spear (5`)","90gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:4+2/Str:13/Dex:8/Hands:2"
"1082","Common spear (6`)","15gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:3+1/Str:8/Dex:8/Range:15"
"1083","Footman`s lance (8`)","40gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:4/Str:10/Dex:10/Hands:2"
"1084","Forkspear (7`)","110gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:5+2/Str:14/Dex:12/Hands:2"
"1085","Forkspear","110gp","Simple","Blacksmith","TT","0","Weapon-Spear","Dice:5+2/Str:14/Dex:12/Hands:2"
"1086","Harpoon (5`)","80gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:4+3/Str:14/Dex:12/Range:30"
"1087","Harpoon","80gp","Simple","Blacksmith","TT","0","Weapon-Spear","Dice:4+3/Str:14/Dex:12/Range:30"
"1088","Hoko (6`)","55gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:4+1/Str:10/Dex:12/Range:10"
"1089","Javelin (6`)","10gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:2/Str:5/Dex:7/Range:10"
"1090","Javelin","10gp","Simple","Blacksmith","TT","0","Weapon-Spear","Dice:2/Str:5/Dex:7/Range:10"
"1091","Lance (12`) (10d6 when mounted)","60gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:5/Str:25/16/Dex:22/10/Hands:2/Range:10"
"1092","Lance","60gp","Simple","Blacksmith","TT","0","Weapon-Spear","Dice:5/Str:20/Dex:18/Hands:2/Range:10"
"1093","Long spear (8`)","40gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:5/Str:12/Dex:10/Hands:2/Range:10"
"1094","Long Spear","40gp","Simple","Blacksmith","TT","0","Weapon-Spear","Dice:5/Str:12/Dex:10/Hands:2/Range:10"
"1095","Oxtongue (also 1 hit shield) (6`)","80gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:4/Str:10/Dex:5/Range:10"
"1096","Pilum (5`-8`)","40gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:5/Str:12/Dex:8/Range:20"
"1097","Shield-spear (4`)","35gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:3+2/Str:7/Dex:9"
"1098","Short Spear","20gp","Simple","Blacksmith","TT","0","Weapon-Spear","Dice:2+3/Str:7/Dex:12/Range:10"
"1099","Spear","15gp","Simple","Blacksmith","TT","0","Weapon-Spear","Dice:3+3/Str:8/Dex:8/Range:15"
"1100","Spontoon (8`)","30gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:3+3/Str:9/Dex:9/Range:10"
"1101","Stabguard (5`)","27gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:2+2/Str:5/Dex:11"
"1102","Stinger (4`)","15gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:3/Str:6/Dex:8/Range:20"
"1103","Trident (6`)","60gp","Complex","Blacksmith","TT","0","Weapon-Spear","Dice:4+3/Str:10/Dex:10/Range:5"
"1104","Trident","60gp","Simple","Blacksmith","TT","0","Weapon-Spear","Dice:4+3/Str:10/Dex:10/Range:5"
"1105","War Spear","90gp","Simple","Blacksmith","TT","0","Weapon-Spear","Dice:4+2/Str:13/Dex:8/Hands:2"
"1106","Bastard Sword","375gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:7+1/Str:21/Dex:18/Hands:2"
"1107","Black eagle blade (3 1/2`)","300gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+5/Str:15/Dex:13"
"1108","Bonesplitter (6`)","360gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:7+3/Str:25/Dex:15/Hands:2"
"1109","Broadsword (3`-4`)","140gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+4/Str:15/Dex:10"
"1110","Broadsword","140gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:3+4/Str:15/Dex:10"
"1111","Cross thrust sword (5`)","200gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:5+1/Str:17/Dex:16"
"1112","Cutlass (3`)","100gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+3/Str:8/Dex:11"
"1113","Cutlass","100gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:3+3/Str:8/Dex:11"
"1114","Elven Long Sword","240gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:6/Str:21/Dex:18/Hands:2"
"1115","Epee (3`-5`)","75gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+2/Str:9/Dex:15"
"1116","Estok","80gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3/Str:12/Dex:10"
"1117","Falchion (4`)","150gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:4+4/Str:12/Dex:13"
"1118","Fencing Sword","25gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:2+1/Str:7/Dex:14"
"1119","Fish Spine sword (4`)","270gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:4+3/Str:12/Dex:13"
"1120","Flamberge (6`)","375gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:7+1/Str:21/Dex:18/Hands:2"
"1121","Foil (3`-4`)","25gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:2+1/Str:7/Dex:14"
"1122","Gladius (2 1/2`-3`)","50gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+2/Str:10/Dex:7"
"1123","Grand shamsheer (no-datchi) (6`)","400gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:7+2/Str:22/Dex:18/Hands:2"
"1124","Great shamsheer (4 1/2`-5`)","180gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:5/Str:15/Dex:15/Hands:2"
"1125","Great sword (6`)","240gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:6/Str:21/Dex:18/Hands:2"
"1126","Great Sword","400gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:7+2/Str:22/Dex:18/Hands:2"
"1127","Hand-and-a-half sword (4`)","150gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:5/Str:16/Dex:12"
"1128","Long Sword","220gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:5+2/Str:17/Dex:14/Hands:2"
"1129","Manople (2`-3`)","85gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:2+2/Str:10/Dex:10"
"1130","Orkish Scimitar","200gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:4+4/Str:14/Dex:12"
"1131","Pata (long katar) (3`-4`)","200gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:4/Str:14/Dex:14"
"1132","Punch sword (2 1/2`)","40gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+2/Str:11/Dex:8"
"1133","Rapier (3`-5`)","160gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+4/Str:10/Dex:14"
"1134","Rapier","160gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:3+4/Str:10/Dex:14"
"1135","Saber","110gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:3+5/Str:9/Dex:10"
"1136","Sabre (3`)","110gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+4/Str:9/Dex:10"
"1137","Scimitar (3`)","120gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:4/Str:10/Dex:11"
"1138","Scimitar","120gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:4/Str:10/Dex:11"
"1139","Short Saber","40gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:3+1/Str:7/Dex:5"
"1140","Short sabre (2`-2 1/2`)","40gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+1/Str:7/Dex:5"
"1141","Short sword (2`-2 1/2`)","35gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3/Str:7/Dex:3"
"1142","Short Sword","35gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:3/Str:7/Dex:3"
"1143","Shotel (3`-4`)","95gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+3/Str:10/Dex:17"
"1144","Swamp blade","200gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+4/Str:8/Dex:10"
"1145","Sword Cane (2`-3`)","100gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3/Str:10/Dex:12"
"1146","Terbutje","65gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:3+5/Str:6/Dex:10"
"1147","Two-handed broadsword (5`)","220gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:5+2/Str:17/Dex:14/Hands:2"
"1148","Two-Handed Sword","360gp","Simple","Blacksmith","TT","0","Weapon-Sword","Dice:7+3/Str:25/Dex:15/Hands:2"
"1149","Urukish scimitar (4 1/2`)","200gp","Complex","Blacksmith","TT","0","Weapon-Sword","Dice:4+4/Str:14/Dex:12"
"1150","Large Caltrops","30gp","Simple","Blacksmith","TT","0","Weapon-Thrown","Dice:2/Str:0"
